=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 140120815645410 ns | PID: 75 | Thread: 140637329620224
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[140120815740190] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[140120821065380] METRIC #39: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821104400] METRIC #40: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821132810] METRIC #41: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821159900] METRIC #42: btc_replica_idx = 5.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821217730] METRIC #43: btc_replica_nonce = 2684354555.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821249710] METRIC #44: btc_replica_temp = 20.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821301410] METRIC #45: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821332910] METRIC #46: btc_replica_idx = 6.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821364210] METRIC #47: btc_replica_nonce = 3221225466.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821399350] METRIC #48: btc_replica_temp = 35.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821429910] METRIC #49: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821459720] METRIC #50: btc_replica_idx = 7.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821497720] METRIC #51: btc_replica_nonce = 3758096377.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821529850] METRIC #52: btc_replica_temp = 50.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821561530] METRIC #53: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[140120821595470] METRIC #54: btc_midstate_applied = 1.0000000000 | Src: src/btc_mining_engine.c:619 btc_engine_run()
[140120821752280] METRIC #55: btc_block_nonce = 1839179913.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120821853000] METRIC #56: btc_best_leading_zeros = 1.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120821878290] METRIC #57: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120821995500] METRIC #58: btc_threads_launched = 8.0000000000 | Src: src/btc_mining_engine.c:638 btc_engine_run()
[140120894058109] METRIC #59: btc_best_leading_zeros = 1.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120894225659] METRIC #60: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120894276439] METRIC #61: btc_block_nonce = 3855235581.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894311389] METRIC #62: btc_best_leading_zeros = 3.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894341109] METRIC #63: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894402029] METRIC #64: btc_best_leading_zeros = 3.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120894494429] METRIC #65: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120894555029] METRIC #66: btc_block_nonce = 2328373810.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894646009] METRIC #67: btc_best_leading_zeros = 4.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894681109] METRIC #68: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120894740079] METRIC #69: btc_best_leading_zeros = 4.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120894831109] METRIC #70: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120895281879] METRIC #71: btc_block_nonce = 3172975325.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120895371879] METRIC #72: btc_best_leading_zeros = 9.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120895410589] METRIC #73: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120895727859] METRIC #74: btc_best_leading_zeros = 9.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120896048199] METRIC #75: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120897426459] METRIC #76: btc_block_nonce = 63354216.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120897475739] METRIC #77: btc_best_leading_zeros = 10.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120897500679] METRIC #78: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120897548789] METRIC #79: btc_best_leading_zeros = 10.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120898311739] METRIC #80: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120899749629] METRIC #81: btc_block_nonce = 82173062.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120899942699] METRIC #82: btc_best_leading_zeros = 12.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120900075999] METRIC #83: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120900245659] METRIC #84: btc_best_leading_zeros = 12.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120900819319] METRIC #85: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120919544979] METRIC #86: btc_block_nonce = 160455011.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120919664379] METRIC #87: btc_best_leading_zeros = 17.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120919699349] METRIC #88: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120919766769] METRIC #89: btc_best_leading_zeros = 17.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120919896199] METRIC #90: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120922350909] METRIC #91: btc_block_nonce = 2843288395.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120922512449] METRIC #92: btc_best_leading_zeros = 19.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120922622509] METRIC #93: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140120922852879] METRIC #94: btc_best_leading_zeros = 19.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140120923062729] METRIC #95: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140120934590228] METRIC #96: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934653228] METRIC #97: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934678618] METRIC #98: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934702158] METRIC #99: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934724658] METRIC #100: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934760508] METRIC #101: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934789218] METRIC #102: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934812128] METRIC #103: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934834518] METRIC #104: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934857108] METRIC #105: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934879578] METRIC #106: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934901688] METRIC #107: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934932578] METRIC #108: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934959808] METRIC #109: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120934982338] METRIC #110: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120940586518] METRIC #111: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120940677948] METRIC #112: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120940829638] METRIC #113: btc_ptmc_accept = 0.9642890805 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120941261738] METRIC #114: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120942952968] METRIC #115: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140120943078638] METRIC #116: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121036905707] METRIC #117: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037112157] METRIC #118: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037190987] METRIC #119: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037273827] METRIC #120: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037306547] METRIC #121: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037336027] METRIC #122: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037373717] METRIC #123: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037412867] METRIC #124: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037451307] METRIC #125: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037499467] METRIC #126: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037538817] METRIC #127: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037577867] METRIC #128: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037616147] METRIC #129: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037649657] METRIC #130: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037682987] METRIC #131: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037720367] METRIC #132: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037749237] METRIC #133: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037775197] METRIC #134: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037809377] METRIC #135: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037857717] METRIC #136: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121037899267] METRIC #137: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144435096] METRIC #138: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121144515376] METRIC #139: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121144540176] METRIC #140: btc_ptmc_accept = -0.0695919752 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121144567456] METRIC #141: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144590376] METRIC #142: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144612796] METRIC #143: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144645396] METRIC #144: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144674996] METRIC #145: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144705556] METRIC #146: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121144735996] METRIC #147: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121146115576] METRIC #148: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121146148716] METRIC #149: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121146180626] METRIC #150: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121146203456] METRIC #151: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121146225666] METRIC #152: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121148896506] METRIC #153: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121149040376] METRIC #154: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121149127136] METRIC #155: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121149204946] METRIC #156: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121149266696] METRIC #157: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121149342186] METRIC #158: btc_ptmc_accept = 0.9767446541 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251070394] METRIC #159: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251149824] METRIC #160: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251174814] METRIC #161: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251212724] METRIC #162: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121251235624] METRIC #163: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121251258024] METRIC #164: btc_ptmc_accept = -0.7165485813 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121251828864] METRIC #165: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251909054] METRIC #166: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121251972674] METRIC #167: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252068944] METRIC #168: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252096714] METRIC #169: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252120014] METRIC #170: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252157114] METRIC #171: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252191544] METRIC #172: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252217384] METRIC #173: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252245204] METRIC #174: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252267814] METRIC #175: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252295924] METRIC #176: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252322714] METRIC #177: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252345164] METRIC #178: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121252372424] METRIC #179: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362592223] METRIC #180: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121362672683] METRIC #181: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121362698113] METRIC #182: btc_ptmc_accept = -0.5136174742 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121362724263] METRIC #183: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362748733] METRIC #184: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362778423] METRIC #185: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362801243] METRIC #186: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362824513] METRIC #187: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362848923] METRIC #188: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362879843] METRIC #189: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362907793] METRIC #190: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362934963] METRIC #191: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362966993] METRIC #192: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121362992723] METRIC #193: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363065393] METRIC #194: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363094363] METRIC #195: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363118783] METRIC #196: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363149923] METRIC #197: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363189053] METRIC #198: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363211663] METRIC #199: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121363235863] METRIC #200: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121457907792] METRIC #201: btc_block_nonce = 4106007808.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140121458850791] METRIC #202: btc_best_leading_zeros = 20.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140121459589912] METRIC #203: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[140121459727802] METRIC #204: btc_best_leading_zeros = 20.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[140121459899162] METRIC #205: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[140121466614711] METRIC #206: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121466688871] METRIC #207: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121466721941] METRIC #208: btc_ptmc_accept = -0.5135063048 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[140121466770181] METRIC #209: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121466806891] METRIC #210: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121466844061] METRIC #211: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121466878681] METRIC #212: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121466922351] METRIC #213: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[140121466957851] METRIC #214: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
