=== LOG FORENSIQUE ULTRA-STRICT v3.0 MODULE btc_qm_engine ===
Timestamp: 212022421357483 ns | PID: 65 | Thread: 140146050948352
Standards: ISO/IEC 27037, NIST SP 800-86, IEEE 1012
=====================================================
[212022421416273] TEST_START: main_btc_mining | Source: src/main_btc_mining.c:208 in main()
[212022425323693] METRIC #20: btc_nonce_end = 4294967295.0000000000 | Src: src/btc_mining_engine.c:241 engine_create()
[212022425347543] METRIC #21: btc_duration_s = 0.0000000000 | Src: src/btc_mining_engine.c:242 engine_create()
[212022425371433] METRIC #22: btc_replica_idx = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425393543] METRIC #23: btc_replica_nonce = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425416043] METRIC #24: btc_replica_temp = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425439953] METRIC #25: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425468783] METRIC #26: btc_replica_idx = 1.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425496253] METRIC #27: btc_replica_nonce = 536870911.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425520763] METRIC #28: btc_replica_temp = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425544603] METRIC #29: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425568223] METRIC #30: btc_replica_idx = 2.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425595673] METRIC #31: btc_replica_nonce = 1073741822.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425620283] METRIC #32: btc_replica_temp = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425650923] METRIC #33: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425676843] METRIC #34: btc_replica_idx = 3.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425699503] METRIC #35: btc_replica_nonce = 1610612733.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425730793] METRIC #36: btc_replica_temp = 8.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425758153] METRIC #37: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425784243] METRIC #38: btc_replica_idx = 4.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425806513] METRIC #39: btc_replica_nonce = 2147483644.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425831353] METRIC #40: btc_replica_temp = 12.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425862273] METRIC #41: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425887873] METRIC #42: btc_replica_idx = 5.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425935203] METRIC #43: btc_replica_nonce = 2684354555.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425969233] METRIC #44: btc_replica_temp = 20.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022425993713] METRIC #45: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426036483] METRIC #46: btc_replica_idx = 6.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426063953] METRIC #47: btc_replica_nonce = 3221225466.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426092703] METRIC #48: btc_replica_temp = 35.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426117823] METRIC #49: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426140123] METRIC #50: btc_replica_idx = 7.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426164213] METRIC #51: btc_replica_nonce = 3758096377.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426187593] METRIC #52: btc_replica_temp = 50.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426213893] METRIC #53: btc_replica_leading = 0.0000000000 | Src: src/btc_mining_engine.c:245 engine_create()
[212022426244523] METRIC #54: btc_midstate_applied = 1.0000000000 | Src: src/btc_mining_engine.c:619 btc_engine_run()
[212022426462803] METRIC #55: btc_block_nonce = 111291829.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022426568733] METRIC #56: btc_best_leading_zeros = 1.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022426608373] METRIC #57: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022426760193] METRIC #58: btc_threads_launched = 8.0000000000 | Src: src/btc_mining_engine.c:638 btc_engine_run()
[212022427670293] METRIC #59: btc_best_leading_zeros = 1.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022428834043] METRIC #60: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022428898383] METRIC #61: btc_block_nonce = 79544553.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022428975033] METRIC #62: btc_best_leading_zeros = 2.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429018033] METRIC #63: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429074323] METRIC #64: btc_best_leading_zeros = 2.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022429159643] METRIC #65: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022429207673] METRIC #66: btc_block_nonce = 1612311244.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429244003] METRIC #67: btc_best_leading_zeros = 4.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429275823] METRIC #68: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429328503] METRIC #69: btc_best_leading_zeros = 4.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022429413283] METRIC #70: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022429455313] METRIC #71: btc_block_nonce = 3340728614.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429485093] METRIC #72: btc_best_leading_zeros = 8.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429513143] METRIC #73: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429588663] METRIC #74: btc_best_leading_zeros = 8.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022429668123] METRIC #75: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022429804583] METRIC #76: btc_block_nonce = 1184248068.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429857883] METRIC #77: btc_best_leading_zeros = 10.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429890423] METRIC #78: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022429944233] METRIC #79: btc_best_leading_zeros = 10.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022430051583] METRIC #80: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022430577143] METRIC #81: btc_block_nonce = 1185119669.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022430619563] METRIC #82: btc_best_leading_zeros = 11.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022430643573] METRIC #83: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022430693223] METRIC #84: btc_best_leading_zeros = 11.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022430768323] METRIC #85: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022431702053] METRIC #86: btc_block_nonce = 51008356.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022432433913] METRIC #87: btc_best_leading_zeros = 12.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022432464513] METRIC #88: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022432519833] METRIC #89: btc_best_leading_zeros = 12.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022432613333] METRIC #90: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022504386832] METRIC #91: btc_block_nonce = 2357423148.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022504527062] METRIC #92: btc_best_leading_zeros = 24.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022504567242] METRIC #93: btc_block_valid = 0.0000000000 | Src: src/btc_mining_engine.c:491 btc_mining_thread()
[212022504640552] METRIC #94: btc_best_leading_zeros = 24.0000000000 | Src: src/btc_mining_engine.c:492 btc_mining_thread()
[212022504762212] METRIC #95: btc_nx48_csv_saved = 1.0000000000 | Src: src/nx48_btc_controller.c:437 nx48_btc_save_csv()
[212022558634061] METRIC #96: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558717281] METRIC #97: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558751821] METRIC #98: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558791471] METRIC #99: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558828501] METRIC #100: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558869431] METRIC #101: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558920371] METRIC #102: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558950931] METRIC #103: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022558980081] METRIC #104: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559021411] METRIC #105: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559051401] METRIC #106: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559080101] METRIC #107: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559115401] METRIC #108: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559152681] METRIC #109: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559186091] METRIC #110: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559219321] METRIC #111: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559241751] METRIC #112: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559279541] METRIC #113: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559307701] METRIC #114: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559330401] METRIC #115: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022559353581] METRIC #116: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658761359] METRIC #117: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658871809] METRIC #118: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658904519] METRIC #119: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658939589] METRIC #120: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658968269] METRIC #121: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022658996569] METRIC #122: btc_ptmc_accept = 0.7164924961 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659079809] METRIC #123: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659110199] METRIC #124: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659140399] METRIC #125: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659179899] METRIC #126: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659214799] METRIC #127: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659249109] METRIC #128: btc_ptmc_accept = 0.9048330071 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659293889] METRIC #129: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659326299] METRIC #130: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659369179] METRIC #131: btc_ptmc_accept = 0.9394112740 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659409279] METRIC #132: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659442359] METRIC #133: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659473519] METRIC #134: btc_ptmc_accept = 0.9642889574 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659513149] METRIC #135: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659560039] METRIC #136: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022659599909] METRIC #137: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022762859047] METRIC #138: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022762946037] METRIC #139: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022762977357] METRIC #140: btc_ptmc_accept = -0.2638029098 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022763627147] METRIC #141: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763664907] METRIC #142: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763695167] METRIC #143: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763728677] METRIC #144: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763757557] METRIC #145: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763792197] METRIC #146: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763830887] METRIC #147: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763859497] METRIC #148: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763888627] METRIC #149: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763921167] METRIC #150: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763950767] METRIC #151: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022763979407] METRIC #152: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764024097] METRIC #153: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764053347] METRIC #154: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764084197] METRIC #155: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764118267] METRIC #156: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764151637] METRIC #157: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022764208717] METRIC #158: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022863754245] METRIC #159: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022863841205] METRIC #160: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022863870305] METRIC #161: btc_ptmc_accept = -0.5136669338 | Src: src/btc_mining_engine.c:308 engine_ptmc_swap()
[212022863908035] METRIC #162: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022863945855] METRIC #163: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022863973875] METRIC #164: btc_ptmc_accept = 0.7165485813 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864036735] METRIC #165: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864071315] METRIC #166: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864099065] METRIC #167: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864132755] METRIC #168: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864159735] METRIC #169: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864187485] METRIC #170: btc_ptmc_accept = 0.9048393810 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864232945] METRIC #171: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864267985] METRIC #172: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864296345] METRIC #173: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864325765] METRIC #174: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864353655] METRIC #175: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864379365] METRIC #176: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864410755] METRIC #177: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864440005] METRIC #178: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022864468765] METRIC #179: btc_ptmc_accept = 0.9767447714 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968036013] METRIC #180: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968126023] METRIC #181: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968159673] METRIC #182: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968235043] METRIC #183: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968285193] METRIC #184: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968318953] METRIC #185: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968375013] METRIC #186: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968585023] METRIC #187: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968616753] METRIC #188: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968661153] METRIC #189: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968697253] METRIC #190: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968726203] METRIC #191: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968767883] METRIC #192: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968803123] METRIC #193: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968837563] METRIC #194: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968882483] METRIC #195: btc_ptmc_rep_hot = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968912503] METRIC #196: btc_ptmc_rep_cold = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968948293] METRIC #197: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022968996733] METRIC #198: btc_ptmc_rep_hot = 7.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022969066893] METRIC #199: btc_ptmc_rep_cold = 6.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212022969103743] METRIC #200: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069217641] METRIC #201: btc_ptmc_rep_hot = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069307931] METRIC #202: btc_ptmc_rep_cold = 0.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069369101] METRIC #203: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069402031] METRIC #204: btc_ptmc_rep_hot = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069431321] METRIC #205: btc_ptmc_rep_cold = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069469421] METRIC #206: btc_ptmc_accept = 1.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069514751] METRIC #207: btc_ptmc_rep_hot = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069547201] METRIC #208: btc_ptmc_rep_cold = 2.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069587191] METRIC #209: btc_ptmc_accept = 0.7165468710 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069628921] METRIC #210: btc_ptmc_rep_hot = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069659161] METRIC #211: btc_ptmc_rep_cold = 3.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069689841] METRIC #212: btc_ptmc_accept = 0.8187371539 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069727851] METRIC #213: btc_ptmc_rep_hot = 5.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
[212023069759081] METRIC #214: btc_ptmc_rep_cold = 4.0000000000 | Src: src/btc_mining_engine.c:306 engine_ptmc_swap()
